d_alt,d_downrange,d_crossrange,d_speed,d_fpa,d_heading,d_prop,k_dry,k_thrust,k_isp,k_cd,k_rho,wind_surface,wind_jet,wind_dir,wind_veer,wind_jet_alt,wind_fc_scale,wind_fc_dir,d_rate_x,d_rate_y,d_rate_z,lateral_error_m,fin_roll_deg,vertical_error_m,horizontal_speed_ms,vertical_speed_ms,tilt_deg,body_rate_deg_s,ok_lateral_error_m,ok_fin_roll_deg,ok_vertical_error_m,ok_horizontal_speed_ms,ok_vertical_speed_ms,ok_tilt_deg,ok_body_rate_deg_s,caught,prop_left_t,ignition_t,ignition_alt,ignition_speed,handover_t,handover_alt,flight_time,apogee_km,ground_contact,max_tilt_landing,max_throttle_landing,ignition_x,ignition_y,bb_yaw_deg,bb_resolves,runtime_s,case
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11000.0,1.0,0.0,0.0,0.0,0.0,0.07974480859795251,0.009952071399230876,0.013776787283077851,0.008863930150147303,0.4941654366036188,0.03449717818487425,0.014896918819532404,True,True,True,True,True,True,True,True,59.99663177677374,262.4967619431924,1319.6540400418985,310.11172810752237,269.23676194318625,251.12157417443254,293.8367619431639,110.22751859611328,False,12.28848676462125,0.6930650539966556,256.049780287192,-0.22490137963822107,0.0,4,36.978445529937744,0
152.35853987721566,-1039.9841062404955,125.0751993010762,9.405647163912139,-0.9755175943269182,-0.21702991781038633,-4265.2196378679,1.0043969898743141,1.0077779193542895,1.0004402046504082,1.0563620603484016,1.0124669157933879,2.7268646614173226,33.27508722095009,0.40097564589827117,0.5146418415094549,12158.321995610324,0.9815137636454739,-3.404647722019707,0.021306733861214226,-0.05270709872393037,-0.002800192917381466,0.11086258520109793,0.049737553711316475,0.009698784143935768,0.009151795554624522,0.47246328259896964,0.05565136522607108,0.023886350743199305,True,True,True,True,True,True,True,True,56.30428177514283,262.1786408265904,1203.3436339262478,289.9409497984157,268.63864082658455,250.99264599702678,293.47864082656196,108.79891177134623,False,13.521884829719486,0.6511195483462179,245.00563003624765,0.7124824958260001,0.10421446332838634,4,37.150407791137695,1
611.2706693370151,-154.52948206880217,-71.38797036051787,-3.5213355048822956,0.26615459277667436,0.06090734406067972,-2032.075081923078,0.9974387863546423,0.9918622727175213,1.0041065294838367,1.0564486146360446,0.9969614011292033,5.708459114711205,13.614560943053046,4.208565449932414,-0.09872153498145053,13163.390980289187,0.8828804829637463,2.7157713415259748,0.06878876859933139,0.07180350050131379,0.35694126681174354,0.08416140747871598,0.04929638130347941,0.012602833652181289,0.02183954102508141,0.5408245171146986,0.16083040100056362,0.01175097961965511,True,True,True,True,True,True,True,True,63.13012759306579,264.80865907169743,1267.9912515996473,299.6346683725541,271.4286590716914,251.06051053102127,295.7286590716693,111.18759641691244,False,12.123936254142857,0.6937027856548188,238.19546766644274,-4.191270203274806,-0.041880850106383066,4,36.922516107559204,2
-332.7548536443471,232.16132306671977,19.447634856788035,2.1868859672901295,0.4357143889740949,0.03726592479578038,3156.4411291927017,0.9927142209007217,0.996803287836427,0.9968641823047147,0.9680561075878329,0.9926628733006218,1.3743608824316813,40.1041777074283,2.959984760706576,0.10247263643505211,12824.994287080128,1.0162753065105006,2.9311116567963906,0.11315226051198247,0.011263178248148577,0.04818656644833069,0.06804708592020509,0.0013453346189104722,0.01211250443597578,0.007317950542107998,0.4774460288652384,0.0382583083148958,0.011774706578232071,True,True,True,True,True,True,True,True,61.01401259530828,262.6936703428992,1399.0505283122343,324.4992758981036,269.6536703428929,251.0504407800072,294.3936703428704,110.8702261323821,False,11.515966502883066,0.6876723203100011,271.2146389474226,1.6485863159628613,-0.0048430363356610565,4,34.79603719711304,3
355.6132898964275,793.3472351999252,-58.120845374739595,-4.623517926645672,0.4289879406285769,-0.03188405414693581,2485.80372026882,1.0007121286803529,1.0069048535406777,0.9971516490244231,1.0079269845538357,1.0166824105057957,4.876642337280846,48.84122307996208,1.049121797060959,-0.7497221223448832,9450.239303878208,0.880416035441096,2.434862403927909,-0.21261438722298698,-0.18888120233391342,-0.15324204766693522,0.18227351010659396,0.05734673690972102,0.012253773836292225,0.017246899960549233,0.45175939507408236,0.13976915015594912,0.019862105085415995,True,True,True,True,True,True,True,True,60.98677119639756,265.08206220203516,1299.9124875152804,303.83887652475033,271.92206220202894,251.06904441549062,296.88206220200624,111.5623572849018,False,14.772169271966428,0.7095648060846009,257.8918206038652,-2.23107470487117,0.026046543475567955,3,33.72772169113159,4
-234.70117010136192,12.494118727687429,80.12444315098482,4.465311760299441,0.3326925544863931,-0.016414247418237268,-7235.562362115436,0.993386501938228,0.9900275317239852,1.0026651615114897,0.9547260472319969,0.9899156652256162,11.630116528172687,46.725054237947674,4.504353903384995,-0.07954276642694802,10361.207809225794,0.9049977945089419,-1.6951653795028123,-0.07054971867402562,-0.013286368484399841,-0.2812224056596716,0.5890124239617619,0.16069717668958572,0.012105424674331289,0.2093405861950974,0.5303666557313426,0.19912595360562943,0.012131453138736762,True,True,True,True,True,True,True,True,57.397682477283965,262.763935175072,1400.0067338789156,326.37560881943756,269.7839351750656,250.86783119427122,294.1839351750434,111.01086185762911,False,16.292286499106243,0.6355131828027366,270.1586294406323,2.190592976656269,-0.047074186333211185,4,34.69719362258911,5
420.1540687286978,-1727.3204231923487,72.40394059097622,2.377356023322779,-0.2970749778483972,-0.24100964239807576,109.2607276172144,1.0080088944566046,0.9976064437252697,0.9931766833825209,1.0089637817478159,1.005866578239247,5.927889830934227,19.79167273996712,0.9080722600151934,-0.6229731615191729,11938.22286088856,0.9360248467250252,-4.632879707027625,0.012021584618978252,-0.08824878484396706,0.03877936855911732,0.17380497044177218,0.02313293978486304,0.011564782828457965,0.021795694120286896,0.5641990190913678,0.1972812991170962,0.023522767493342304,True,True,True,True,True,True,True,True,57.795428155149395,261.9884056641528,1290.4995173191276,304.16512887249627,268.64840566414676,250.98154808425295,292.8284056641248,109.91388315795493,False,13.37001414179112,0.6807565663779475,257.0890554818278,3.556096170428752,0.0841271123575029,4,34.95579791069031,6
-194.90490157788398,-1376.6861475563087,105.85849113573404,-2.222226970987734,-0.7354031472513289,-0.1692631802012569,14569.312330036648,1.00207204716638,0.9901046187996814,0.9857863581284579,1.0133855731171917,0.9783215707917247,6.248068829658454,26.3346876183028,0.13579270276168368,0.5125381559873361,13480.803859198833,0.9841365162961312,-5.178268764129058,0.05225230790836588,0.13968776131573019,0.3327884819486311,0.08539533844303665,0.09013878273069985,0.01065706949911771,0.006209272587323599,0.5856741075643259,0.1705806815006009,0.004293282985002972,True,True,True,True,True,True,True,True,61.300790512218725,257.04619466848123,1347.2912102321645,311.81550247795207,263.906194668475,250.82340762417496,287.9661946684531,107.35254304230357,False,14.076902980443236,0.6799442231018824,228.30398030728477,6.517667761894091,0.08035474722938156,4,34.57857847213745,7
-837.3414723521785,-486.3079090733309,-8.963758469720082,17.67929913579883,0.06513726073644292,0.16378991850384292,-3626.1303226787663,1.0106423486621758,0.9917861332077561,1.005589928024909,0.9548536410956487,1.0248419470099799,3.4910140576814235,30.90342775390287,1.6082760962052536,0.6849356381554448,9823.03908791009,0.954501651965922,-6.128028818836241,-0.08321593308985867,-0.19749062773617077,-0.1608527937053953,0.10126158133881566,0.011343646661357122,0.010665984320255006,0.016294917888632375,0.62569708685601,0.02781886381977425,0.031201035386043085,True,True,True,True,True,True,True,True,57.84333766355426,262.60059749599486,1331.057579381036,315.5175070390824,269.2605974959888,250.96389481733652,293.06059749596716,110.00736696883682,False,14.110039482663897,0.7024822435490803,260.46828045335826,-5.218891685518609,-0.008544480553214544,4,34.46943759918213,8
-638.9687871598096,172.58791772211947,263.1818760684058,1.5999161357343825,-0.05931916305494128,0.047637689933757145,5531.443550299444,1.002143782192308,1.01535755991996,1.0012215629148127,0.938776548413975,0.9635157546867823,1.4730951889378323,49.86676032749437,0.9631137660360846,-0.5038041634325361,11996.913957604218,0.8892954317956512,-4.473635094779132,0.21766695695113747,0.036563750227309386,-0.06848787180562285,0.04303842200644242,0.0007693301220029798,0.00897809355083723,0.004645969781237199,0.40754587169066214,0.02134834851711252,0.009331636710486282,True,True,True,True,True,True,True,True,57.754557181430556,259.4829693575007,1518.132828410591,344.36194642326177,266.802969357494,251.18340656150974,292.122969357471,109.72064303382297,False,13.233146382886147,0.67608102681719,280.5895754857939,2.4056226484312506,0.051969633624819093,4,35.16758131980896,9
